Local time,Open,High,Low,Close,Volume
01.08.2024 17:30:24.000 GMT+0100,1.27653,1.27653,1.27653,1.27653,2.7000000000000006
01.08.2024 17:30:26.000 GMT+0100,1.27651,1.27651,1.27650,1.27650,2.7000000000000006
01.08.2024 17:30:27.000 GMT+0100,1.27651,1.27651,1.27651,1.27651,0.9
01.08.2024 17:30:30.000 GMT+0100,1.27656,1.27656,1.27655,1.27655,1.3500000000000003
01.08.2024 17:30:34.000 GMT+0100,1.27655,1.27655,1.27651,1.27651,3.6
01.08.2024 17:30:37.000 GMT+0100,1.27652,1.27655,1.27652,1.27655,2.7000000000000006
01.08.2024 17:30:38.000 GMT+0100,1.27653,1.27655,1.27653,1.27655,3.6
01.08.2024 17:30:39.000 GMT+0100,1.27656,1.27657,1.27656,1.27657,5.94
01.08.2024 17:30:41.000 GMT+0100,1.27658,1.27658,1.27657,1.27657,3.6
01.08.2024 17:30:42.000 GMT+0100,1.27655,1.27655,1.27653,1.27653,3.6
01.08.2024 17:30:44.000 GMT+0100,1.27653,1.27653,1.27653,1.27653,0.9
01.08.2024 17:30:45.000 GMT+0100,1.27652,1.27652,1.27652,1.27652,0.9
01.08.2024 17:30:46.000 GMT+0100,1.27653,1.27655,1.27653,1.27655,1.8
01.08.2024 17:30:47.000 GMT+0100,1.27653,1.27654,1.27653,1.27653,3.6
01.08.2024 17:30:48.000 GMT+0100,1.27653,1.27653,1.27653,1.27653,1.8
01.08.2024 17:30:49.000 GMT+0100,1.27653,1.27653,1.27652,1.27652,2.7000000000000006
01.08.2024 17:30:50.000 GMT+0100,1.27654,1.27654,1.27654,1.27654,0.9
01.08.2024 17:30:52.000 GMT+0100,1.27655,1.27655,1.27653,1.27654,4.500000000000001
01.08.2024 17:30:55.000 GMT+0100,1.27656,1.27656,1.27656,1.27656,2.7
01.08.2024 17:30:56.000 GMT+0100,1.27654,1.27654,1.27654,1.27654,1.8
01.08.2024 17:30:57.000 GMT+0100,1.27653,1.27659,1.27653,1.27659,2.7000000000000006
01.08.2024 17:30:58.000 GMT+0100,1.27659,1.27659,1.27659,1.27659,1.8
01.08.2024 17:30:59.000 GMT+0100,1.27661,1.27661,1.27661,1.27661,0.9
01.08.2024 17:31:00.000 GMT+0100,1.27659,1.27660,1.27659,1.27660,1.8
01.08.2024 17:31:02.000 GMT+0100,1.27661,1.27661,1.27661,1.27661,0.9
01.08.2024 17:31:07.000 GMT+0100,1.27662,1.27668,1.27662,1.27668,6.300000000000001
01.08.2024 17:31:08.000 GMT+0100,1.27667,1.27667,1.27667,1.27667,0.9
01.08.2024 17:31:13.000 GMT+0100,1.27669,1.27670,1.27669,1.27670,1.8
01.08.2024 17:31:15.000 GMT+0100,1.27672,1.27672,1.27672,1.27672,0.9
01.08.2024 17:31:19.000 GMT+0100,1.27670,1.27670,1.27670,1.27670,0.9
01.08.2024 17:31:22.000 GMT+0100,1.27669,1.27669,1.27669,1.27669,0.9
01.08.2024 17:31:25.000 GMT+0100,1.27665,1.27665,1.27665,1.27665,0.9
01.08.2024 17:31:26.000 GMT+0100,1.27664,1.27666,1.27663,1.27666,4.5
01.08.2024 17:31:27.000 GMT+0100,1.27664,1.27666,1.27664,1.27666,1.8
01.08.2024 17:31:28.000 GMT+0100,1.27663,1.27663,1.27661,1.27661,2.7000000000000006
01.08.2024 17:31:29.000 GMT+0100,1.27660,1.27660,1.27655,1.27655,1.8
01.08.2024 17:31:30.000 GMT+0100,1.27656,1.27656,1.27652,1.27652,4.5
01.08.2024 17:31:33.000 GMT+0100,1.27649,1.27651,1.27649,1.27651,1.8
01.08.2024 17:31:34.000 GMT+0100,1.27652,1.27653,1.27652,1.27653,2.7000000000000006
01.08.2024 17:31:36.000 GMT+0100,1.27651,1.27651,1.27651,1.27651,0.9
01.08.2024 17:31:37.000 GMT+0100,1.27653,1.27653,1.27653,1.27653,1.8
01.08.2024 17:31:38.000 GMT+0100,1.27651,1.27651,1.27651,1.27651,0.9
01.08.2024 17:31:39.000 GMT+0100,1.27652,1.27653,1.27652,1.27653,4.500000000000001
01.08.2024 17:31:40.000 GMT+0100,1.27652,1.27652,1.27652,1.27652,0.9
01.08.2024 17:31:41.000 GMT+0100,1.27650,1.27650,1.27650,1.27650,0.9
01.08.2024 17:31:47.000 GMT+0100,1.27647,1.27647,1.27643,1.27643,2.7000000000000006
01.08.2024 17:31:49.000 GMT+0100,1.27643,1.27645,1.27643,1.27645,1.8
01.08.2024 17:31:50.000 GMT+0100,1.27646,1.27646,1.27646,1.27646,0.9
01.08.2024 17:31:51.000 GMT+0100,1.27649,1.27649,1.27649,1.27649,0.9
01.08.2024 17:31:53.000 GMT+0100,1.27650,1.27650,1.27650,1.27650,0.9
01.08.2024 17:31:55.000 GMT+0100,1.27651,1.27651,1.27651,1.27651,1.8
01.08.2024 17:31:56.000 GMT+0100,1.27651,1.27651,1.27649,1.27649,2.7000000000000006
01.08.2024 17:31:57.000 GMT+0100,1.27650,1.27650,1.27649,1.27650,4.5
01.08.2024 17:31:59.000 GMT+0100,1.27650,1.27650,1.27650,1.27650,1.8
01.08.2024 17:32:00.000 GMT+0100,1.27650,1.27650,1.27650,1.27650,1.8
01.08.2024 17:32:01.000 GMT+0100,1.27648,1.27648,1.27648,1.27648,0.9
01.08.2024 17:32:03.000 GMT+0100,1.27648,1.27648,1.27648,1.27648,2.7000000000000006
01.08.2024 17:32:04.000 GMT+0100,1.27648,1.27648,1.27648,1.27648,3.6
01.08.2024 17:32:05.000 GMT+0100,1.27650,1.27650,1.27648,1.27648,5.400000000000001
01.08.2024 17:32:06.000 GMT+0100,1.27647,1.27647,1.27644,1.27644,4.500000000000001
01.08.2024 17:32:07.000 GMT+0100,1.27643,1.27647,1.27643,1.27647,2.7000000000000006
01.08.2024 17:32:10.000 GMT+0100,1.27644,1.27652,1.27644,1.27652,4.500000000000001
01.08.2024 17:32:11.000 GMT+0100,1.27652,1.27652,1.27652,1.27652,1.8
01.08.2024 17:32:13.000 GMT+0100,1.27652,1.27652,1.27652,1.27652,1.8
01.08.2024 17:32:14.000 GMT+0100,1.27654,1.27658,1.27654,1.27658,4.5
01.08.2024 17:32:15.000 GMT+0100,1.27657,1.27657,1.27652,1.27653,5.400000000000001
01.08.2024 17:32:16.000 GMT+0100,1.27652,1.27655,1.27652,1.27655,7.2
01.08.2024 17:32:17.000 GMT+0100,1.27653,1.27653,1.27653,1.27653,2.7000000000000006
01.08.2024 17:32:18.000 GMT+0100,1.27654,1.27654,1.27654,1.27654,1.8
01.08.2024 17:32:19.000 GMT+0100,1.27652,1.27652,1.27650,1.27650,2.7000000000000006
01.08.2024 17:32:21.000 GMT+0100,1.27651,1.27651,1.27650,1.27651,3.6
01.08.2024 17:32:23.000 GMT+0100,1.27652,1.27652,1.27652,1.27652,0.9
01.08.2024 17:32:26.000 GMT+0100,1.27652,1.27652,1.27651,1.27651,1.8
01.08.2024 17:32:31.000 GMT+0100,1.27653,1.27653,1.27653,1.27653,0.9
01.08.2024 17:32:32.000 GMT+0100,1.27654,1.27654,1.27651,1.27651,4.5
01.08.2024 17:32:33.000 GMT+0100,1.27650,1.27650,1.27649,1.27649,4.5
01.08.2024 17:32:34.000 GMT+0100,1.27651,1.27651,1.27651,1.27651,1.8
01.08.2024 17:32:37.000 GMT+0100,1.27649,1.27649,1.27643,1.27643,2.7000000000000006
01.08.2024 17:32:38.000 GMT+0100,1.27649,1.27649,1.27649,1.27649,0.9
01.08.2024 17:32:40.000 GMT+0100,1.27650,1.27650,1.27648,1.27648,1.9200000000000002
01.08.2024 17:32:41.000 GMT+0100,1.27649,1.27649,1.27649,1.27649,1.89
01.08.2024 17:32:42.000 GMT+0100,1.27650,1.27650,1.27649,1.27649,1.1099999999999999
01.08.2024 17:32:43.000 GMT+0100,1.27649,1.27650,1.27649,1.27650,2.1
01.08.2024 17:32:44.000 GMT+0100,1.27648,1.27648,1.27648,1.27648,0.12
01.08.2024 17:32:45.000 GMT+0100,1.27648,1.27648,1.27648,1.27648,0.9900000000000001
01.08.2024 17:32:46.000 GMT+0100,1.27647,1.27647,1.27647,1.27647,0.9
01.08.2024 17:32:47.000 GMT+0100,1.27647,1.27647,1.27644,1.27647,4.5
01.08.2024 17:32:48.000 GMT+0100,1.27646,1.27647,1.27646,1.27647,2.7000000000000006
01.08.2024 17:32:49.000 GMT+0100,1.27646,1.27646,1.27646,1.27646,0.9
01.08.2024 17:32:50.000 GMT+0100,1.27646,1.27646,1.27643,1.27643,3
01.08.2024 17:32:51.000 GMT+0100,1.27643,1.27643,1.27641,1.27641,2.8800000000000003
01.08.2024 17:32:52.000 GMT+0100,1.27642,1.27642,1.27641,1.27641,2.1
01.08.2024 17:32:54.000 GMT+0100,1.27641,1.27647,1.27641,1.27647,3.7800000000000002
01.08.2024 17:32:55.000 GMT+0100,1.27645,1.27645,1.27645,1.27645,0.9900000000000001
01.08.2024 17:32:58.000 GMT+0100,1.27645,1.27646,1.27644,1.27646,5.67
01.08.2024 17:32:59.000 GMT+0100,1.27644,1.27644,1.27642,1.27642,0.24
01.08.2024 17:33:01.000 GMT+0100,1.27643,1.27644,1.27643,1.27643,3.7800000000000002
01.08.2024 17:33:02.000 GMT+0100,1.27641,1.27641,1.27641,1.27641,0.9
01.08.2024 17:33:04.000 GMT+0100,1.27640,1.27640,1.27640,1.27640,0.9
01.08.2024 17:33:06.000 GMT+0100,1.27641,1.27642,1.27641,1.27642,1.8
01.08.2024 17:33:07.000 GMT+0100,1.27642,1.27642,1.27642,1.27642,0.9
01.08.2024 17:33:08.000 GMT+0100,1.27642,1.27642,1.27642,1.27642,0.9
01.08.2024 17:33:09.000 GMT+0100,1.27642,1.27642,1.27642,1.27642,0.9
01.08.2024 17:33:10.000 GMT+0100,1.27642,1.27642,1.27642,1.27642,0.9
01.08.2024 17:33:11.000 GMT+0100,1.27645,1.27646,1.27642,1.27642,4.5
01.08.2024 17:33:12.000 GMT+0100,1.27643,1.27644,1.27642,1.27642,4.5
01.08.2024 17:33:14.000 GMT+0100,1.27641,1.27641,1.27641,1.27641,0.9
01.08.2024 17:33:15.000 GMT+0100,1.27641,1.27641,1.27641,1.27641,0.9
01.08.2024 17:33:17.000 GMT+0100,1.27641,1.27641,1.27641,1.27641,0.9
01.08.2024 17:33:19.000 GMT+0100,1.27640,1.27640,1.27640,1.27640,0.9
01.08.2024 17:33:20.000 GMT+0100,1.27645,1.27645,1.27645,1.27645,0.9
01.08.2024 17:33:24.000 GMT+0100,1.27644,1.27644,1.27644,1.27644,0.9
01.08.2024 17:33:25.000 GMT+0100,1.27643,1.27643,1.27633,1.27638,13.049999999999999
01.08.2024 17:33:26.000 GMT+0100,1.27639,1.27645,1.27639,1.27644,4.95
01.08.2024 17:33:27.000 GMT+0100,1.27647,1.27647,1.27647,1.27647,1.8
01.08.2024 17:33:28.000 GMT+0100,1.27648,1.27648,1.27648,1.27648,1.8
01.08.2024 17:33:33.000 GMT+0100,1.27647,1.27648,1.27647,1.27648,3.6
01.08.2024 17:33:42.000 GMT+0100,1.27647,1.27647,1.27647,1.27647,0.9
01.08.2024 17:33:43.000 GMT+0100,1.27648,1.27650,1.27648,1.27649,3.6
01.08.2024 17:33:44.000 GMT+0100,1.27650,1.27654,1.27650,1.27651,6.300000000000001
01.08.2024 17:33:46.000 GMT+0100,1.27651,1.27651,1.27651,1.27651,1.8
01.08.2024 17:33:50.000 GMT+0100,1.27648,1.27648,1.27648,1.27648,0.9
01.08.2024 17:33:51.000 GMT+0100,1.27647,1.27649,1.27647,1.27648,4.95
01.08.2024 17:33:53.000 GMT+0100,1.27647,1.27647,1.27646,1.27647,3.6
01.08.2024 17:33:54.000 GMT+0100,1.27646,1.27646,1.27646,1.27646,0.9
01.08.2024 17:34:00.000 GMT+0100,1.27645,1.27649,1.27645,1.27649,2.25
01.08.2024 17:34:01.000 GMT+0100,1.27648,1.27648,1.27648,1.27648,0.9
01.08.2024 17:34:05.000 GMT+0100,1.27649,1.27649,1.27649,1.27649,0.9
01.08.2024 17:34:09.000 GMT+0100,1.27649,1.27649,1.27649,1.27649,1.8
01.08.2024 17:34:11.000 GMT+0100,1.27646,1.27646,1.27646,1.27646,0.9
01.08.2024 17:34:12.000 GMT+0100,1.27646,1.27648,1.27646,1.27648,2.7000000000000006
01.08.2024 17:34:14.000 GMT+0100,1.27648,1.27649,1.27648,1.27649,1.8
01.08.2024 17:34:15.000 GMT+0100,1.27649,1.27651,1.27649,1.27650,6.300000000000001
01.08.2024 17:34:16.000 GMT+0100,1.27650,1.27650,1.27650,1.27650,0.9
01.08.2024 17:34:17.000 GMT+0100,1.27650,1.27650,1.27650,1.27650,1.8
01.08.2024 17:34:20.000 GMT+0100,1.27649,1.27649,1.27649,1.27649,1.8
01.08.2024 17:34:28.000 GMT+0100,1.27648,1.27648,1.27648,1.27648,0.9
01.08.2024 17:34:29.000 GMT+0100,1.27649,1.27649,1.27649,1.27649,1.8
01.08.2024 17:34:30.000 GMT+0100,1.27651,1.27651,1.27651,1.27651,0.9
01.08.2024 17:34:31.000 GMT+0100,1.27651,1.27651,1.27651,1.27651,0.9
01.08.2024 17:34:32.000 GMT+0100,1.27652,1.27652,1.27652,1.27652,1.8
01.08.2024 17:34:37.000 GMT+0100,1.27650,1.27650,1.27650,1.27650,0.9
01.08.2024 17:34:38.000 GMT+0100,1.27652,1.27652,1.27652,1.27652,0.9
01.08.2024 17:34:39.000 GMT+0100,1.27653,1.27653,1.27653,1.27653,1.89
01.08.2024 17:34:42.000 GMT+0100,1.27652,1.27652,1.27651,1.27651,1.8
01.08.2024 17:34:43.000 GMT+0100,1.27649,1.27649,1.27649,1.27649,0.12
01.08.2024 17:34:44.000 GMT+0100,1.27650,1.27652,1.27650,1.27651,4.8
01.08.2024 17:34:45.000 GMT+0100,1.27653,1.27653,1.27652,1.27652,2.79
01.08.2024 17:34:47.000 GMT+0100,1.27651,1.27652,1.27651,1.27652,8.19
01.08.2024 17:34:48.000 GMT+0100,1.27652,1.27652,1.27651,1.27651,10.89
01.08.2024 17:34:49.000 GMT+0100,1.27651,1.27651,1.27651,1.27651,2.13
01.08.2024 17:34:50.000 GMT+0100,1.27650,1.27653,1.27650,1.27653,3.6900000000000004
01.08.2024 17:34:51.000 GMT+0100,1.27655,1.27658,1.27655,1.27657,6.39
01.08.2024 17:34:53.000 GMT+0100,1.27653,1.27653,1.27652,1.27653,4.7700000000000005
01.08.2024 17:34:54.000 GMT+0100,1.27653,1.27653,1.27652,1.27652,2.01
01.08.2024 17:34:56.000 GMT+0100,1.27650,1.27650,1.27650,1.27650,0.9
01.08.2024 17:34:57.000 GMT+0100,1.27650,1.27651,1.27648,1.27651,6.4799999999999995
01.08.2024 17:34:58.000 GMT+0100,1.27653,1.27653,1.27651,1.27651,5.61
01.08.2024 17:34:59.000 GMT+0100,1.27649,1.27650,1.27648,1.27650,3.9
01.08.2024 17:35:00.000 GMT+0100,1.27649,1.27649,1.27649,1.27649,0.9900000000000001
01.08.2024 17:35:01.000 GMT+0100,1.27649,1.27650,1.27649,1.27650,1.9800000000000002
01.08.2024 17:35:06.000 GMT+0100,1.27651,1.27651,1.27650,1.27650,3.6
01.08.2024 17:35:10.000 GMT+0100,1.27650,1.27650,1.27650,1.27650,0.9900000000000001
01.08.2024 17:35:12.000 GMT+0100,1.27648,1.27649,1.27644,1.27644,4.8
01.08.2024 17:35:13.000 GMT+0100,1.27645,1.27646,1.27645,1.27646,2.7000000000000006
01.08.2024 17:35:14.000 GMT+0100,1.27648,1.27648,1.27647,1.27647,2.7900000000000005
01.08.2024 17:35:16.000 GMT+0100,1.27646,1.27648,1.27646,1.27648,1.8
01.08.2024 17:35:20.000 GMT+0100,1.27647,1.27647,1.27647,1.27647,1.89
01.08.2024 17:35:21.000 GMT+0100,1.27645,1.27645,1.27645,1.27645,0.9
01.08.2024 17:35:24.000 GMT+0100,1.27648,1.27648,1.27648,1.27648,1.8
01.08.2024 17:35:33.000 GMT+0100,1.27644,1.27647,1.27644,1.27647,2.7000000000000006
01.08.2024 17:35:34.000 GMT+0100,1.27648,1.27648,1.27648,1.27648,1.8
01.08.2024 17:35:36.000 GMT+0100,1.27650,1.27650,1.27650,1.27650,1.89
01.08.2024 17:35:39.000 GMT+0100,1.27648,1.27650,1.27648,1.27650,4.02
01.08.2024 17:35:40.000 GMT+0100,1.27648,1.27650,1.27648,1.27648,4.14
01.08.2024 17:35:45.000 GMT+0100,1.27650,1.27650,1.27650,1.27650,1.8
01.08.2024 17:35:46.000 GMT+0100,1.27650,1.27650,1.27650,1.27650,0.9
01.08.2024 17:35:47.000 GMT+0100,1.27651,1.27651,1.27651,1.27651,1.8
01.08.2024 17:35:48.000 GMT+0100,1.27650,1.27650,1.27650,1.27650,0.9
01.08.2024 17:35:51.000 GMT+0100,1.27652,1.27652,1.27652,1.27652,0.9
01.08.2024 17:35:52.000 GMT+0100,1.27652,1.27652,1.27652,1.27652,0.9
01.08.2024 17:35:55.000 GMT+0100,1.27656,1.27657,1.27656,1.27657,7.6499999999999995
01.08.2024 17:35:56.000 GMT+0100,1.27656,1.27656,1.27656,1.27656,0.9
01.08.2024 17:35:57.000 GMT+0100,1.27653,1.27653,1.27653,1.27653,0.9
01.08.2024 17:35:59.000 GMT+0100,1.27651,1.27651,1.27651,1.27651,0.9
01.08.2024 17:36:00.000 GMT+0100,1.27651,1.27651,1.27651,1.27651,0.9
01.08.2024 17:36:01.000 GMT+0100,1.27650,1.27650,1.27648,1.27648,5.85
01.08.2024 17:36:07.000 GMT+0100,1.27650,1.27650,1.27650,1.27650,1.8
01.08.2024 17:36:11.000 GMT+0100,1.27649,1.27651,1.27649,1.27651,5.400000000000001
01.08.2024 17:36:12.000 GMT+0100,1.27654,1.27654,1.27653,1.27653,2.7000000000000006
01.08.2024 17:36:14.000 GMT+0100,1.27651,1.27651,1.27651,1.27651,0.9
01.08.2024 17:36:16.000 GMT+0100,1.27653,1.27653,1.27652,1.27652,1.8
01.08.2024 17:36:18.000 GMT+0100,1.27654,1.27657,1.27654,1.27657,4.95
01.08.2024 17:36:21.000 GMT+0100,1.27658,1.27658,1.27656,1.27656,1.8
01.08.2024 17:36:22.000 GMT+0100,1.27657,1.27657,1.27657,1.27657,0.9
01.08.2024 17:36:23.000 GMT+0100,1.27658,1.27658,1.27658,1.27658,1.8
01.08.2024 17:36:30.000 GMT+0100,1.27658,1.27658,1.27658,1.27658,0.9
01.08.2024 17:36:32.000 GMT+0100,1.27659,1.27659,1.27659,1.27659,0.9
01.08.2024 17:36:33.000 GMT+0100,1.27661,1.27661,1.27661,1.27661,1.8
01.08.2024 17:36:34.000 GMT+0100,1.27665,1.27668,1.27665,1.27667,7.6499999999999995
01.08.2024 17:36:36.000 GMT+0100,1.27669,1.27669,1.27666,1.27669,5.4
01.08.2024 17:36:38.000 GMT+0100,1.27670,1.27670,1.27670,1.27670,2.7000000000000006
01.08.2024 17:36:41.000 GMT+0100,1.27668,1.27668,1.27668,1.27668,0.9
01.08.2024 17:36:42.000 GMT+0100,1.27669,1.27669,1.27669,1.27669,0.9
01.08.2024 17:36:43.000 GMT+0100,1.27668,1.27671,1.27668,1.27671,2.7000000000000006
01.08.2024 17:36:44.000 GMT+0100,1.27669,1.27669,1.27669,1.27669,0.9
01.08.2024 17:36:45.000 GMT+0100,1.27670,1.27670,1.27670,1.27670,1.8
01.08.2024 17:36:46.000 GMT+0100,1.27668,1.27668,1.27668,1.27668,0.9
01.08.2024 17:36:49.000 GMT+0100,1.27669,1.27669,1.27669,1.27669,0.9
01.08.2024 17:36:51.000 GMT+0100,1.27670,1.27670,1.27670,1.27670,0.9
01.08.2024 17:36:53.000 GMT+0100,1.27667,1.27668,1.27667,1.27668,2.7000000000000006
01.08.2024 17:36:54.000 GMT+0100,1.27669,1.27669,1.27669,1.27669,0.9
01.08.2024 17:36:55.000 GMT+0100,1.27670,1.27670,1.27670,1.27670,1.8
01.08.2024 17:36:56.000 GMT+0100,1.27670,1.27670,1.27670,1.27670,0.9
01.08.2024 17:36:57.000 GMT+0100,1.27670,1.27670,1.27670,1.27670,1.8
01.08.2024 17:37:00.000 GMT+0100,1.27670,1.27670,1.27670,1.27670,0.9
01.08.2024 17:37:01.000 GMT+0100,1.27671,1.27671,1.27669,1.27669,2.7000000000000006
01.08.2024 17:37:02.000 GMT+0100,1.27666,1.27669,1.27666,1.27668,3.6
01.08.2024 17:37:03.000 GMT+0100,1.27668,1.27668,1.27668,1.27668,1.8
01.08.2024 17:37:06.000 GMT+0100,1.27668,1.27668,1.27668,1.27668,1.8
01.08.2024 17:37:07.000 GMT+0100,1.27668,1.27669,1.27668,1.27669,2.7000000000000006
01.08.2024 17:37:08.000 GMT+0100,1.27669,1.27669,1.27669,1.27669,0.9
01.08.2024 17:37:10.000 GMT+0100,1.27669,1.27669,1.27667,1.27667,1.8
01.08.2024 17:37:11.000 GMT+0100,1.27666,1.27667,1.27666,1.27666,10.8
01.08.2024 17:37:12.000 GMT+0100,1.27667,1.27667,1.27666,1.27667,4.5
01.08.2024 17:37:13.000 GMT+0100,1.27665,1.27665,1.27665,1.27665,0.9
01.08.2024 17:37:14.000 GMT+0100,1.27661,1.27661,1.27656,1.27656,7.199999999999999
01.08.2024 17:37:15.000 GMT+0100,1.27656,1.27656,1.27656,1.27656,1.8
01.08.2024 17:37:16.000 GMT+0100,1.27656,1.27656,1.27653,1.27653,5.4
01.08.2024 17:37:17.000 GMT+0100,1.27652,1.27652,1.27651,1.27651,3.6
01.08.2024 17:37:18.000 GMT+0100,1.27652,1.27652,1.27652,1.27652,0.9
01.08.2024 17:37:19.000 GMT+0100,1.27651,1.27652,1.27650,1.27651,4.5
01.08.2024 17:37:20.000 GMT+0100,1.27649,1.27650,1.27649,1.27650,1.8
01.08.2024 17:37:21.000 GMT+0100,1.27648,1.27648,1.27646,1.27647,5.4
01.08.2024 17:37:22.000 GMT+0100,1.27647,1.27648,1.27647,1.27648,1.8
01.08.2024 17:37:23.000 GMT+0100,1.27648,1.27649,1.27648,1.27649,2.7000000000000006
01.08.2024 17:37:24.000 GMT+0100,1.27648,1.27648,1.27643,1.27644,6.3
01.08.2024 17:37:26.000 GMT+0100,1.27645,1.27647,1.27644,1.27647,4.5
01.08.2024 17:37:27.000 GMT+0100,1.27647,1.27647,1.27647,1.27647,0.9
01.08.2024 17:37:28.000 GMT+0100,1.27647,1.27647,1.27642,1.27642,4.5
01.08.2024 17:37:29.000 GMT+0100,1.27645,1.27648,1.27645,1.27648,4.5
01.08.2024 17:37:30.000 GMT+0100,1.27644,1.27647,1.27644,1.27646,3.6
01.08.2024 17:37:31.000 GMT+0100,1.27646,1.27646,1.27646,1.27646,1.8
01.08.2024 17:37:32.000 GMT+0100,1.27647,1.27647,1.27647,1.27647,0.9
01.08.2024 17:37:33.000 GMT+0100,1.27647,1.27647,1.27647,1.27647,2.7000000000000006
01.08.2024 17:37:34.000 GMT+0100,1.27647,1.27647,1.27645,1.27645,4.5
01.08.2024 17:37:35.000 GMT+0100,1.27648,1.27648,1.27647,1.27647,3.6
01.08.2024 17:37:36.000 GMT+0100,1.27647,1.27647,1.27647,1.27647,1.8
01.08.2024 17:37:37.000 GMT+0100,1.27647,1.27650,1.27647,1.27648,4.5
01.08.2024 17:37:38.000 GMT+0100,1.27649,1.27649,1.27649,1.27649,0.9
01.08.2024 17:37:39.000 GMT+0100,1.27649,1.27650,1.27648,1.27650,12.75
01.08.2024 17:37:40.000 GMT+0100,1.27649,1.27651,1.27649,1.27651,1.8
01.08.2024 17:37:43.000 GMT+0100,1.27651,1.27651,1.27651,1.27651,1.8
01.08.2024 17:37:44.000 GMT+0100,1.27650,1.27650,1.27650,1.27650,1.8
01.08.2024 17:37:46.000 GMT+0100,1.27651,1.27651,1.27651,1.27651,0.9
01.08.2024 17:37:48.000 GMT+0100,1.27652,1.27653,1.27652,1.27653,1.8
01.08.2024 17:37:49.000 GMT+0100,1.27652,1.27652,1.27652,1.27652,0.9
01.08.2024 17:37:50.000 GMT+0100,1.27650,1.27650,1.27649,1.27649,0.24
01.08.2024 17:37:51.000 GMT+0100,1.27648,1.27649,1.27648,1.27649,1.23
01.08.2024 17:37:52.000 GMT+0100,1.27648,1.27649,1.27648,1.27648,1.2299999999999998
01.08.2024 17:37:56.000 GMT+0100,1.27648,1.27649,1.27646,1.27646,2.3400000000000003
01.08.2024 17:37:57.000 GMT+0100,1.27647,1.27647,1.27646,1.27646,0.35999999999999993
01.08.2024 17:38:00.000 GMT+0100,1.27647,1.27647,1.27643,1.27643,1.26
01.08.2024 17:38:01.000 GMT+0100,1.27643,1.27643,1.27643,1.27643,1.8900000000000001
01.08.2024 17:38:02.000 GMT+0100,1.27645,1.27645,1.27644,1.27644,0.24
01.08.2024 17:38:04.000 GMT+0100,1.27643,1.27644,1.27643,1.27644,3.7800000000000002
01.08.2024 17:38:07.000 GMT+0100,1.27642,1.27642,1.27640,1.27640,2.13
01.08.2024 17:38:08.000 GMT+0100,1.27638,1.27640,1.27638,1.27640,3.7800000000000002
01.08.2024 17:38:09.000 GMT+0100,1.27639,1.27639,1.27636,1.27637,2.8800000000000003
01.08.2024 17:38:10.000 GMT+0100,1.27636,1.27637,1.27632,1.27632,3.9900000000000007
01.08.2024 17:38:11.000 GMT+0100,1.27633,1.27633,1.27633,1.27633,0.9900000000000001
01.08.2024 17:38:12.000 GMT+0100,1.27633,1.27634,1.27633,1.27633,2.3400000000000003
01.08.2024 17:38:13.000 GMT+0100,1.27633,1.27635,1.27633,1.27635,2.2199999999999998
01.08.2024 17:38:14.000 GMT+0100,1.27636,1.27636,1.27634,1.27635,4.08
01.08.2024 17:38:15.000 GMT+0100,1.27634,1.27634,1.27627,1.27627,0.72
01.08.2024 17:38:16.000 GMT+0100,1.27628,1.27628,1.27621,1.27622,4.199999999999999
01.08.2024 17:38:17.000 GMT+0100,1.27622,1.27623,1.27622,1.27623,1.9800000000000002
01.08.2024 17:38:18.000 GMT+0100,1.27622,1.27624,1.27622,1.27624,3.87
01.08.2024 17:38:22.000 GMT+0100,1.27622,1.27622,1.27619,1.27619,4.8
01.08.2024 17:38:23.000 GMT+0100,1.27618,1.27621,1.27618,1.27620,2.34
01.08.2024 17:38:24.000 GMT+0100,1.27621,1.27621,1.27620,1.27620,1.8900000000000001
01.08.2024 17:38:25.000 GMT+0100,1.27625,1.27632,1.27625,1.27632,22.140000000000004
01.08.2024 17:38:27.000 GMT+0100,1.27633,1.27633,1.27633,1.27633,0.9
01.08.2024 17:38:28.000 GMT+0100,1.27632,1.27632,1.27631,1.27631,1.8900000000000001
01.08.2024 17:38:29.000 GMT+0100,1.27631,1.27631,1.27628,1.27628,2.8200000000000003
01.08.2024 17:38:30.000 GMT+0100,1.27629,1.27629,1.27627,1.27627,3.6900000000000004
01.08.2024 17:38:33.000 GMT+0100,1.27628,1.27628,1.27627,1.27627,1.8
01.08.2024 17:38:35.000 GMT+0100,1.27627,1.27627,1.27627,1.27627,0.12
01.08.2024 17:38:36.000 GMT+0100,1.27627,1.27628,1.27627,1.27627,0.48
01.08.2024 17:38:37.000 GMT+0100,1.27626,1.27626,1.27625,1.27625,0.6
01.08.2024 17:38:38.000 GMT+0100,1.27623,1.27624,1.27622,1.27622,2.25
01.08.2024 17:38:39.000 GMT+0100,1.27622,1.27622,1.27622,1.27622,1.1099999999999999
01.08.2024 17:38:42.000 GMT+0100,1.27623,1.27623,1.27623,1.27623,0.9900000000000001
01.08.2024 17:38:44.000 GMT+0100,1.27622,1.27623,1.27622,1.27623,2.01
01.08.2024 17:38:46.000 GMT+0100,1.27621,1.27621,1.27621,1.27621,0.12
01.08.2024 17:38:47.000 GMT+0100,1.27619,1.27620,1.27618,1.27620,2.2199999999999998
